0.302891,0.608544,0.474130,1.427180,-0.811085,1
0.226292,0.576819,0.466526,1.395444,-0.757495,1
0.250684,0.597391,0.42443,1.401134,-0.750492,1
0.318095,0.810884,0.818231,0.820952,0.860136,1
0.32023,0.820922,0.831444,0.810591,0.826373,1
0.324197,0.806452,0.795724,0.892295,0.868775,1
0.655083,1.053900,1.371630,-0.723877,1.770210,1
0.619139,1.075939,1.437901,-0.691598,1.726329,1
0.692923,1.046359,1.346586,-0.986143,1.752629,1
0.104800,0.575600,0.342400,0.830400,0,1
0.104371,0.543033,0.340782,0.826315,0.0,1
0.102376,0.671522,0.296619,0.812237,0.0,1
0.540984,2.145100,-0.561563,-0.227764,-0.140565,1
0.75926,2.316133,-0.500188,-0.22,-0.124862,1
0.849842,1.910541,-0.490556,-0.223651,-0.136536,1
1.039410,2.271080,1.698930,-0.369170,-0.167506,1
1.139714,2.268627,1.697332,-0.344745,-0.167392,1
1.095325,2.233826,1.670913,-0.365906,-0.148924,1
0.151070,0.641628,1.454050,1.280740,-0.716324,1
0.160907,0.719171,1.457464,1.284512,-0.567458,1
0.152718,0.669076,1.458248,1.290924,-0.678097,1
0.600224,1.404820,2.477430,-0.700869,-0.272218,1
0.590969,1.341697,2.467403,-0.642988,-0.279089,1
0.572621,1.268425,2.494349,-0.682267,-0.340301,1
0.746575,1.029350,1.346380,-0.998043,1.722110,1
0.660558,1.041945,1.363704,-0.875298,1.738531,1
0.830606,1.066866,1.334781,-1.011472,1.632855,1
0.959888,1.089930,0.512775,1.114460,0.729433,1
0.88712,1.186662,0.546416,1.116668,0.687807,1
0.940161,1.116246,0.533969,1.119507,0.677885,1
0.479620,1.502180,2.495450,-0.691729,0.402454,1
0.451902,1.419053,2.490067,-0.68793,0.15609,1
0.437141,1.404038,2.365125,-0.68504,0.071827,1
0.125448,0.547875,0.795187,0.835637,0,1
0.118893,0.511132,0.82735,0.837603,0.0,1
0.150129,0.52135,0.828767,0.83564,0.0,1
0.361513,0.688500,1.512820,0.698654,0.520437,1
0.56886,0.660379,1.516123,0.7111,0.510663,1
0.330217,0.658484,1.586306,0.711972,0.560246,1
0.265968,0.711489,1.002370,1.137830,0.535693,1
0.307979,0.79045,1.041406,1.155638,0.662962,1
0.349287,0.518462,0.983562,1.026846,0.540761,1
0.105347,0.593775,0.325619,-0.807662,0,1
0.109402,0.665384,0.347919,-0.769748,0.0,1
0.207359,0.544941,0.388368,-0.805548,0.0,1
0.734433,0.647260,1.386990,0.556040,0.451121,1
0.690659,0.619056,1.387234,0.598387,0.458411,1
0.707736,0.636763,1.490177,0.604947,0.488052,1
-0.0732436,-0.249626,-0.445067,1.539240,-1.183860,1
0.07199,0.105144,-0.265162,1.206793,-1.077598,1
-0.069375,-0.282807,-0.480036,1.762368,-0.904262,1
0.140542,0.639816,0.922109,1.899130,0,1
0.199723,0.731877,0.851483,1.897944,0.0,1
