0.302891,0.608544,0.474130,1.427180,-0.811085,1
0.22299,0.558237,0.418122,1.409157,-0.761697,1
0.218291,0.578344,0.397467,1.407526,-0.794531,1
0.318095,0.810884,0.818231,0.820952,0.860136,1
0.333582,0.810535,0.801602,0.835588,0.882118,1
0.31962,0.814329,0.837028,0.808492,0.85425,1
0.655083,1.053900,1.371630,-0.723877,1.770210,1
0.592798,1.063027,1.388778,-0.657289,1.732002,1
0.697762,1.062504,1.393824,-0.853397,1.608777,1
0.104800,0.575600,0.342400,0.830400,0,1
0.103914,0.575744,0.341478,0.824384,0.0,1
0.094212,0.611839,0.262761,0.770869,0.0,1
0.540984,2.145100,-0.561563,-0.227764,-0.140565,1
0.581906,2.34288,-0.515811,-0.221437,-0.114583,1
0.930242,1.913108,-0.547654,-0.232651,-0.165582,1
1.039410,2.271080,1.698930,-0.369170,-0.167506,1
1.048096,2.271997,1.606718,-0.381732,-0.166632,1
1.018411,2.286686,1.619991,-0.373017,-0.165064,1
0.151070,0.641628,1.454050,1.280740,-0.716324,1
0.174974,0.657498,1.45916,1.305048,-0.624875,1
0.169576,0.699096,1.46181,1.28471,-0.564516,1
0.600224,1.404820,2.477430,-0.700869,-0.272218,1
0.597018,1.405664,2.423677,-0.654942,-0.274746,1
0.589898,1.378838,2.368323,-0.683733,-0.274526,1
0.746575,1.029350,1.346380,-0.998043,1.722110,1
0.797409,1.05113,1.340766,-1.105525,1.651992,1
0.603941,1.073593,1.355516,-0.714587,1.515174,1
0.959888,1.089930,0.512775,1.114460,0.729433,1
0.92354,1.028012,0.86569,1.258379,0.677787,1
0.839703,1.123037,0.69518,1.11673,0.635964,1
0.479620,1.502180,2.495450,-0.691729,0.402454,1
0.431871,1.373479,2.357885,-0.680642,0.351942,1
0.467727,1.460545,2.477827,-0.656446,0.39789,1
0.125448,0.547875,0.795187,0.835637,0,1
0.11658,0.518355,0.829541,0.842917,0.0,1
0.121007,0.544614,0.814789,0.816946,0.0,1
0.361513,0.688500,1.512820,0.698654,0.520437,1
0.487207,0.604186,1.523189,0.780768,0.451413,1
0.337265,0.670975,1.538864,0.730744,0.689644,1
0.265968,0.711489,1.002370,1.137830,0.535693,1
0.241545,0.696248,0.967591,1.239801,0.690423,1
0.274999,0.830102,1.048059,1.139062,0.640578,1
0.105347,0.593775,0.325619,-0.807662,0,1
0.121688,0.66994,0.402393,-0.801869,0.0,1
0.111505,0.644058,0.354771,-0.79435,0.0,1
0.734433,0.647260,1.386990,0.556040,0.451121,1
0.6972,0.609057,1.502956,0.626598,0.449659,1
0.653891,0.627909,1.432517,0.618427,0.453631,1
-0.0732436,-0.249626,-0.445067,1.539240,-1.183860,1
-0.069216,-0.275417,-0.549303,1.553417,-1.045177,1
-0.006403,0.333736,-0.471788,1.705186,-1.153731,1
0.140542,0.639816,0.922109,1.899130,0,1
0.172301,0.68222,0.901945,1.878254,0.0,1
0.156996,0.702019,0.926139,1.902412,0.0,1
0.481978,0.917295,1.435320,-0.834870,-0.762224,1
0.49625,0.913132,1.445241,-0.751228,-0.66318,1
0.502888,0.909257,1.438177,-0.740592,-0.680149,1
0.442649,0.704900,0.758751,1.269790,0.920302,1
0.446009,0.758185,0.625019,1.262969,0.843315,1
0.451711,0.761973,0.585776,1.216112,0.97926,1
0.954975,1.444570,1.608020,0.715853,0.689368,1
0.908325,1.399801,1.612303,0.740794,0.707711,1
0.958797,1.526011,1.494378,0.719414,0.719948,1
0.217769,0.659091,1.047520,2.193800,-0.903719,1
0.224809,0.678172,1.023258,2.149244,-0.892362,1
0.156718,0.656363,1.033176,2.172149,-0.811725,1
0.871287,0.961324,1.467820,1.131810,1.338800,1
0.773081,0.949284,1.585782,1.001849,1.485879,1
0.749721,0.911327,1.556539,0.941789,1.411897,1
0.119721,0.443231,0.325352,-0.317984,0.903828,1
0.124197,0.475042,0.325371,-0.31422,0.917037,1
0.122033,0.477668,0.422634,-0.31846,0.997269,1
0.327902,1.090120,2.043570,1.062520,1.043230,1
0.327902,1.09012,2.04357,1.06252,1.04323,1
0.323978,1.093515,2.060138,0.916902,1.016441,1
1.752020,1.469550,1.261190,-0.436537,0.647836,1
1.323242,1.442093,1.661753,-0.456265,0.707582,1
1.47099,1.398946,1.409849,-0.466958,0.276419,1
0.137373,0.518780,0.759701,1.610710,0,1
0.168042,0.531251,0.70949,1.598973,0.0,1
0.149167,0.559042,0.70414,1.631078,0.0,1
0.530227,1.272610,1.002420,0.733194,-0.691923,1
0.513052,1.240976,0.898904,0.790327,-0.705474,1
0.477887,1.201948,0.882122,1.063428,-0.561821,1
0.424051,0.744726,0.766350,1.225210,1.067510,1
0.430891,0.721642,0.759182,1.252694,0.96386,1
0.438927,0.741633,0.761462,1.251892,1.018525,1
0.183887,0.495652,0.514322,1.117390,1.106390,1
0.210357,0.529915,0.522338,1.063471,1.125162,1
0.173801,0.522795,0.541171,1.188938,1.089233,1
0.660323,0.885236,1.552480,-0.425029,0.344867,1
0.615282,0.88162,1.842084,-0.448722,0.380533,1
0.622781,0.799139,1.558643,-0.421502,0.35275,1
0.302267,0.580657,2.031470,1.122070,1.407960,1
0.291711,0.578241,2.240251,1.030285,1.400739,1
0.298207,0.572893,2.242942,1.033903,1.406939,1
0.350094,0.584586,0.907425,2.187500,1.632050,1
0.343611,0.626105,0.900277,2.169853,1.723861,1
0.338074,0.580916,0.963367,2.151658,1.375745,1
0.389078,0.549976,0.897123,1.130180,0,1
0.350725,0.569452,0.841933,1.141527,0.0,1
0.393896,0.543102,0.906732,1.098743,0.0,1
0.703628,0.758385,1.516080,1.904860,-0.850103,1
0.461269,0.65278,1.539464,2.006055,-0.839636,1
0.769308,0.688328,1.54729,1.823647,-0.799527,1
0.150212,1.057120,0.645275,1.318050,1.157260,1
0.200533,1.150094,0.641886,1.203359,1.174208,1
0.15697,1.041558,0.572373,1.13943,1.076152,1
0.515319,0.456659,1.714400,1.057580,-0.360123,1
0.584161,0.543581,1.667812,1.068014,-0.394309,1
0.572221,0.543785,1.714171,1.075574,-0.368141,1
1.436560,1.909810,1.582650,0.562757,-0.165295,1
1.268485,1.930084,1.388449,0.657511,-0.251453,1
